0,10,12,14,16,18,2,4,6,8
0.21914182603359222,0.210086390376091,0.20423516631126404,0.20075230300426483,0.19267205893993378,0.19350795447826385,0.21635554730892181,0.2121760994195938,0.21468377113342285,0.2114795297384262
