0,10,15,20,25,30,35,40,45,5
0.21969908475875854,0.21565896272659302,0.21844525635242462,0.21816663444042206,0.21635554730892181,0.2121760994195938,0.2109222710132599,0.21607691049575806,0.21106158196926117,0.2178879976272583
