0,10,15,20,25,30,35,40,45,5
0.21914182603359222,0.22178880870342255,0.22025634348392487,0.22109223902225494,0.22373922169208527,0.2206742912530899,0.21844525635242462,0.21830594539642334,0.2178879976272583,0.2199777215719223
