-10,-15,-20,-25,-30,-35,-40,-45,-5,0
0.21524102985858917,0.21760937571525574,0.21983841061592102,0.2199777215719223,0.22234606742858887,0.21816663444042206,0.21983841061592102,0.21747006475925446,0.2164948582649231,0.21914182603359222
